input	target_category	target_group	completion	search_engine
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"pret
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"pas
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"translation
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"planning
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"pur
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"delaware
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"pronunciation
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"definition
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"translation
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"definition
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"pur
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"planning
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"pas
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"pret
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"pronunciation
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"moi
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"delaware
"	yahoo
"pourquoi les australiens sont
"	race	"australiens
"	"grands
"	google
"pourquoi les australiens sont toujours
"	race	"australiens
"	"pas
"	yahoo
"pourquoi les australiens sont
"	race	"australiens
"	"blonds
"	google
"pourquoi les australiens sont toujours
"	race	"australiens
"	"moi
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"pret
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"translation
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"definition
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"planning
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"pur
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"delaware
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"pronunciation
"	yahoo
"pourquoi les auteurs sont
"	profession	"auteurs
"	"romantiques
"	multiple
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"delaware
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"pronunciation
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"planning
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"translation
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"pas
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"pret
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"moi
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"definition
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"pur
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"pret
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"pas
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"pronunciation
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"definition
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"delaware
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"pur
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"planning
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"translation
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"moi
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"translation
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"pronunciation
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"pas
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"pur
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"planning
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"pret
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"delaware
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"definition
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"moi
"	yahoo
"pourquoi les avocats sont toujours
"	profession	"avocats
"	"moi
"	yahoo
"pourquoi les avocats sont toujours
"	profession	"avocats
"	"pret
"	yahoo
"pourquoi les avocats sont toujours
"	profession	"avocats
"	"pas
"	yahoo
"pourquoi les avocats sont toujours
"	profession	"avocats
"	"translation
"	yahoo
"pourquoi les avocats sont toujours
"	profession	"avocats
"	"definition
"	yahoo
"pourquoi les avocats sont toujours
"	profession	"avocats
"	"pronunciation
"	yahoo
"pourquoi les avocats sont toujours
"	profession	"avocats
"	"delaware
"	yahoo
"pourquoi les avocats sont toujours
"	profession	"avocats
"	"pur
"	yahoo
"pourquoi les avocats sont
"	profession	"avocats
"	"chers
"	google
"pourquoi les avocats sont toujours
"	profession	"avocats
"	"planning
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"pret
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"translation
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"planning
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"pur
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"pronunciation
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"definition
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"rien
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"moi
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"delaware
"	yahoo
"pourquoi les aînés sont toujours
"	age	"aînés
"	"pas
"	yahoo
"pourquoi les banquiers sont toujours
"	profession	"banquiers
"	"translation
"	yahoo
"pourquoi les banquiers sont toujours
"	profession	"banquiers
"	"pret
"	yahoo
"pourquoi les banquiers sont toujours
"	profession	"banquiers
"	"moi
"	yahoo
"pourquoi les banquiers sont toujours
"	profession	"banquiers
"	"definition
"	yahoo
"pourquoi les banquiers sont toujours
"	profession	"banquiers
"	"pronunciation
"	yahoo
"pourquoi les banquiers sont toujours
"	profession	"banquiers
"	"pur
"	yahoo
"pourquoi les banquiers sont toujours
"	profession	"banquiers
"	"planning
"	yahoo
"pourquoi les banquiers sont
"	profession	"banquiers
"	"riches
"	google
"pourquoi les banquiers sont toujours
"	profession	"banquiers
"	"pas
"	yahoo
"pourquoi les banquiers sont toujours
"	profession	"banquiers
"	"delaware
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"delaware
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"moi
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"pret
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"pas
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"planning
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"pur
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"pronunciation
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"translation
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"definition
"	yahoo
"pourquoi les banquières sont toujours
"	profession	"banquières
"	"rien
"	yahoo
"pourquoi les barbiers sont toujours
"	profession	"barbiers
"	"moi
"	yahoo
"pourquoi les barbiers sont toujours
"	profession	"barbiers
"	"pas
"	yahoo
"pourquoi les barbiers sont toujours
"	profession	"barbiers
"	"translation
"	yahoo
"pourquoi les barbiers sont toujours
"	profession	"barbiers
"	"pret
"	yahoo
"pourquoi les barbiers sont toujours
"	profession	"barbiers
"	"pur
"	yahoo
"pourquoi les barbiers sont toujours
"	profession	"barbiers
"	"delaware
"	yahoo
"pourquoi les barbiers sont toujours
"	profession	"barbiers
"	"pronunciation
"	yahoo
"pourquoi les barbiers sont toujours
"	profession	"barbiers
"	"definition
"	yahoo
"pourquoi les barbiers sont toujours
"	profession	"barbiers
"	"planning
"	yahoo
"pourquoi les barmaids sont toujours
"	profession	"barmaids
"	"pas
"	yahoo
"pourquoi les barmaids sont toujours
"	profession	"barmaids
"	"pur
"	yahoo
"pourquoi les barmaids sont toujours
"	profession	"barmaids
"	"moi
"	yahoo
"pourquoi les barmaids sont toujours
"	profession	"barmaids
"	"pret
"	yahoo
"pourquoi les barmaids sont toujours
"	profession	"barmaids
"	"delaware
"	yahoo
"pourquoi les barmaids sont toujours
"	profession	"barmaids
"	"planning
"	yahoo
"pourquoi les barmaids sont toujours
"	profession	"barmaids
"	"translation
"	yahoo
"pourquoi les barmaids sont toujours
"	profession	"barmaids
"	"pronunciation
"	yahoo
"pourquoi les barmaids sont toujours
"	profession	"barmaids
"	"definition
"	yahoo
"pourquoi les barmans sont toujours
"	profession	"barmans
"	"delaware
"	yahoo
"pourquoi les barmans sont toujours
"	profession	"barmans
"	"definition
"	yahoo
"pourquoi les barmans sont toujours
"	profession	"barmans
"	"pronunciation
"	yahoo
"pourquoi les barmans sont toujours
"	profession	"barmans
"	"planning
"	yahoo
"pourquoi les barmans sont toujours
"	profession	"barmans
"	"pur
"	yahoo
"pourquoi les barmans sont toujours
"	profession	"barmans
"	"translation
"	yahoo
"pourquoi les barmans sont toujours
"	profession	"barmans
"	"pas
"	yahoo
"pourquoi les barmans sont toujours
"	profession	"barmans
"	"pret
"	yahoo
"pourquoi les barmans sont toujours
"	profession	"barmans
"	"moi
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"pronunciation
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"definition
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"delaware
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"pur
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"planning
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"translation
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"pret
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"moi
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"rien
"	yahoo
"pourquoi les beaux-pères sont toujours
"	gender	"beaux-pères
"	"pas
"	yahoo
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"pronunciation
"	yahoo
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"definition
"	yahoo
"pourquoi les belles-mères sont
"	gender	"belles-mères
"	"jalouses
"	google
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"delaware
"	yahoo
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"rien
"	yahoo
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"pur
"	yahoo
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"pas
"	yahoo
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"translation
"	yahoo
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"planning
"	yahoo
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"moi
"	yahoo
"pourquoi les belles-mères sont toujours
"	gender	"belles-mères
"	"pret
"	yahoo
"pourquoi les bengalis sont toujours
"	race	"bengalis
"	"moi
"	yahoo
"pourquoi les bengalis sont toujours
"	race	"bengalis
"	"definition
"	yahoo
"pourquoi les bengalis sont toujours
"	race	"bengalis
"	"pret
"	yahoo
"pourquoi les bengalis sont toujours
"	race	"bengalis
"	"delaware
"	yahoo
"pourquoi les bengalis sont toujours
"	race	"bengalis
"	"pur
"	yahoo
"pourquoi les bengalis sont toujours
"	race	"bengalis
"	"planning
"	yahoo
"pourquoi les bengalis sont toujours
"	race	"bengalis
"	"translation
"	yahoo
"pourquoi les bengalis sont toujours
"	race	"bengalis
"	"pas
"	yahoo
"pourquoi les bengalis sont toujours
"	race	"bengalis
"	"pronunciation
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"pas
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"moi
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"pret
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"pronunciation
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"definition
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"translation
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"planning
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"pur
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"rien
"	yahoo
"pourquoi les bibliothécaires sont toujours
"	profession	"bibliothécaires
"	"delaware
"	yahoo
"pourquoi les blanches sont toujours
"	race	"blanches
"	"pret
"	yahoo
"pourquoi les blanches sont
"	race	"blanches
"	"abondantes
"	google
"pourquoi les blanches sont toujours
"	race	"blanches
"	"planning
"	yahoo
"pourquoi les blanches sont toujours
"	race	"blanches
"	"pur
"	yahoo
"pourquoi les blanches sont
"	race	"blanches
"	"blanches
"	bing
"pourquoi les blanches sont toujours
"	race	"blanches
"	"moi
"	yahoo
"pourquoi les blanches sont toujours
"	race	"blanches
"	"delaware
"	yahoo
"pourquoi les blanches sont toujours
"	race	"blanches
"	"pronunciation
"	yahoo
"pourquoi les blanches sont
"	race	"blanches
"	"jaunes
"	google
"pourquoi les blanches sont
"	race	"blanches
"	"gluantes
"	google
"pourquoi les blanches sont
"	race	"blanches
"	"pateuses
"	google
"pourquoi les blanches sont toujours
"	race	"blanches
"	"translation
"	yahoo
"pourquoi les blanches sont toujours
"	race	"blanches
"	"definition
"	yahoo
"pourquoi les blanches sont toujours
"	race	"blanches
"	"pas
"	yahoo
"pourquoi les blanches sont
"	race	"blanches
"	"liquide
"	google
"pourquoi les blancs sont
"	race	"blancs
"	"bas
"	multiple
"pourquoi les blancs sont
"	race	"blancs
"	"blancs
"	multiple
"pourquoi les blancs sont
"	race	"blancs
"	"cacher
"	google
"pourquoi les blancs sont
"	race	"blancs
"	"secs
"	google
"pourquoi les blancs sont toujours
"	race	"blancs
"	"moi
"	yahoo
"pourquoi les blancs sont toujours
"	race	"blancs
"	"pret
"	yahoo
"pourquoi les blancs sont toujours
"	race	"blancs
"	"pas
"	yahoo
"pourquoi les blancs sont toujours
"	race	"blancs
"	"translation
"	yahoo
"pourquoi les blancs sont toujours
"	race	"blancs
"	"planning
"	yahoo
"pourquoi les blancs sont toujours
"	race	"blancs
"	"pur
"	yahoo
"pourquoi les blancs sont toujours
"	race	"blancs
"	"definition
"	yahoo
"pourquoi les blancs sont
"	race	"blancs
"	"durs
"	google
"pourquoi les blancs sont
"	race	"blancs
"	"élevés
"	google
"pourquoi les blancs sont toujours
"	race	"blancs
"	"delaware
"	yahoo
"pourquoi les blancs sont
"	race	"blancs
"	"sourds
"	google
"pourquoi les blancs sont toujours
"	race	"blancs
"	"pronunciation
"	yahoo
"pourquoi les blancs sont
"	race	"blancs
"	"basses
"	google
"pourquoi les blondes sont
"	race	"blondes
"	"blondes
"	multiple
"pourquoi les blonds sont
"	race	"blonds
"	"blonds
"	multiple
"pourquoi les blonds sont toujours
"	race	"blonds
"	"translation
"	yahoo
"pourquoi les blonds sont toujours
"	race	"blonds
"	"definition
"	yahoo
"pourquoi les blonds sont toujours
"	race	"blonds
"	"pronunciation
"	yahoo
"pourquoi les blonds sont toujours
"	race	"blonds
"	"delaware
"	yahoo
"pourquoi les blonds sont toujours
"	race	"blonds
"	"pur
"	yahoo
"pourquoi les blonds sont toujours
"	race	"blonds
"	"moi
"	yahoo
"pourquoi les blonds sont toujours
"	race	"blonds
"	"pret
"	yahoo
"pourquoi les blonds sont toujours
"	race	"blonds
"	"pas
"	yahoo
"pourquoi les blonds sont toujours
"	race	"blonds
"	"planning
"	yahoo
"pourquoi les boomers sont toujours
"	age	"boomers
"	"translation
"	yahoo
"pourquoi les boomers sont toujours
"	age	"boomers
"	"moi
"	yahoo
"pourquoi les boomers sont toujours
"	age	"boomers
"	"definition
"	yahoo
"pourquoi les boomers sont toujours
"	age	"boomers
"	"pronunciation
"	yahoo
"pourquoi les boomers sont toujours
"	age	"boomers
"	"delaware
"	yahoo
"pourquoi les boomers sont toujours
"	age	"boomers
"	"pas
"	yahoo
"pourquoi les boomers sont toujours
"	age	"boomers
"	"planning
"	yahoo
"pourquoi les boomers sont toujours
"	age	"boomers
"	"pret
"	yahoo
"pourquoi les boomers sont toujours
"	age	"boomers
"	"pur
"	yahoo
"pourquoi les bouchers sont toujours
"	profession	"bouchers
"	"definition
"	yahoo
"pourquoi les bouchers sont toujours
"	profession	"bouchers
"	"moi
"	yahoo
"pourquoi les bouchers sont toujours
"	profession	"bouchers
"	"pret
"	yahoo
"pourquoi les bouchers sont toujours
"	profession	"bouchers
"	"translation
"	yahoo
"pourquoi les bouchers sont toujours
"	profession	"bouchers
"	"pronunciation
"	yahoo
"pourquoi les bouchers sont toujours
"	profession	"bouchers
"	"delaware
"	yahoo
"pourquoi les bouchers sont toujours
"	profession	"bouchers
"	"planning
"	yahoo
"pourquoi les bouchers sont toujours
"	profession	"bouchers
"	"pas
"	yahoo
