input	target_category	target_group	completion	search_engine
"pourquoi les américains noirs sont toujours
"	race	"américains noirs
"	"pronunciation
"	yahoo
"pourquoi les américains noirs sont toujours
"	race	"américains noirs
"	"pur
"	yahoo
"pourquoi les américains noirs sont toujours
"	race	"américains noirs
"	"translation
"	yahoo
"pourquoi les américains noirs sont toujours
"	race	"américains noirs
"	"pas
"	yahoo
"pourquoi les américains noirs sont toujours
"	race	"américains noirs
"	"pret
"	yahoo
"pourquoi les américains noirs sont toujours
"	race	"américains noirs
"	"moi
"	yahoo
"pourquoi tous les américains noirs sont
"	race	"américains noirs
"	"in french
"	yahoo
"pourquoi les amérindiennes sont
"	race	"amérindiennes
"	"in french
"	yahoo
"pourquoi tous les amérindiennes sont
"	race	"amérindiennes
"	"in french
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"moi
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"pret
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"pas
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"translation
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"planning
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"pur
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"delaware
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"rien
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"definition
"	yahoo
"pourquoi les amérindiennes sont toujours
"	race	"amérindiennes
"	"pronunciation
"	yahoo
"pourquoi les amérindiens sont
"	race	"amérindiens
"	"imberbes
"	google
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"pret
"	yahoo
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"pas
"	yahoo
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"translation
"	yahoo
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"planning
"	yahoo
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"in english
"	yahoo
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"pur
"	yahoo
"pourquoi les analystes sont
"	profession	"analystes
"	"in french
"	yahoo
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"delaware
"	yahoo
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"pronunciation
"	yahoo
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"definition
"	yahoo
"pourquoi tous les analystes sont
"	profession	"analystes
"	"in french
"	yahoo
"pourquoi les analystes sont toujours
"	profession	"analystes
"	"moi
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"in english
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"planning
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"pur
"	yahoo
"pourquoi les arabes sont
"	race	"arabes
"	"in french
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"translation
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"pronunciation
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"pret
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"moi
"	yahoo
"pourquoi tous les arabes sont
"	race	"arabes
"	"in french
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"definition
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"delaware
"	yahoo
"pourquoi les arabes sont toujours
"	race	"arabes
"	"pas
"	yahoo
"pourquoi les architectes sont
"	profession	"architectes
"	"in french
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"moi
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"pret
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"in english
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"pas
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"translation
"	yahoo
"pourquoi les architectes sont
"	profession	"architectes
"	"mal payés
"	google
"pourquoi tous les architectes sont
"	profession	"architectes
"	"in french
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"definition
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"pronunciation
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"planning
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"pur
"	yahoo
"pourquoi les architectes sont toujours
"	profession	"architectes
"	"delaware
"	yahoo
"pourquoi les artistes sont
"	profession	"artistes
"	"malheureux
"	google
"pourquoi les artistes sont
"	profession	"artistes
"	"dépressifs
"	google
"pourquoi les artistes sont
"	profession	"artistes
"	"incompris
"	google
"pourquoi tous les artistes sont
"	profession	"artistes
"	"in french
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"translation
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"pas
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"pret
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"moi
"	yahoo
"pourquoi les artistes sont
"	profession	"artistes
"	"in french
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"in english
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"planning
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"delaware
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"pronunciation
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"definition
"	yahoo
"pourquoi les artistes sont toujours
"	profession	"artistes
"	"pur
"	yahoo
"pourquoi les asiatiques sont
"	race	"asiatiques
"	"forts en maths
"	google
"pourquoi tous les asiatiques sont
"	race	"asiatiques
"	"in french
"	yahoo
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"definition
"	yahoo
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"pronunciation
"	yahoo
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"delaware
"	yahoo
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"pur
"	yahoo
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"in english
"	yahoo
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"translation
"	yahoo
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"pas
"	yahoo
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"pret
"	yahoo
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"moi
"	yahoo
"pourquoi les asiatiques sont
"	race	"asiatiques
"	"in french
"	yahoo
"pourquoi les asiatiques sont
"	race	"asiatiques
"	"belles
"	google
"pourquoi les asiatiques sont
"	race	"asiatiques
"	"intelligents
"	google
"pourquoi les asiatiques sont
"	race	"asiatiques
"	"moins poilus
"	google
"pourquoi les asiatiques sont toujours
"	race	"asiatiques
"	"planning
"	yahoo
"pourquoi les asiatiques sont
"	race	"asiatiques
"	"imberbes
"	google
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"planning
"	yahoo
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"pur
"	yahoo
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"pas
"	yahoo
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"pret
"	yahoo
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"moi
"	yahoo
"pourquoi les assistantes sont
"	profession	"assistantes
"	"in french
"	yahoo
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"translation
"	yahoo
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"in english
"	yahoo
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"delaware
"	yahoo
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"pronunciation
"	yahoo
"pourquoi les assistantes sont toujours
"	profession	"assistantes
"	"definition
"	yahoo
"pourquoi tous les assistantes sont
"	profession	"assistantes
"	"in french
"	yahoo
"pourquoi les assistants sont
"	profession	"assistants
"	"in french
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"moi
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"pronunciation
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"pret
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"pas
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"delaware
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"planning
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"in english
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"translation
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"pur
"	yahoo
"pourquoi tous les assistants sont
"	profession	"assistants
"	"in french
"	yahoo
"pourquoi les assistants sont toujours
"	profession	"assistants
"	"definition
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"planning
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"rien
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"definition
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"pronunciation
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"delaware
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"pur
"	yahoo
"pourquoi tous les athées sont
"	religion	"athées
"	"in french
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"translation
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"moi
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"pret
"	yahoo
"pourquoi les athées sont toujours
"	religion	"athées
"	"pas
"	yahoo
"pourquoi les auditeurs sont
"	profession	"auditeurs
"	"in french
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"moi
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"pret
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"translation
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"pas
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"planning
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"pur
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"delaware
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"pronunciation
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"definition
"	yahoo
"pourquoi tous les auditeurs sont
"	profession	"auditeurs
"	"in french
"	yahoo
"pourquoi les auditeurs sont toujours
"	profession	"auditeurs
"	"in english
"	yahoo
"pourquoi les auditrices sont
"	profession	"auditrices
"	"in french
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"moi
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"pret
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"translation
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"in english
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"pur
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"delaware
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"pronunciation
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"definition
"	yahoo
"pourquoi tous les auditrices sont
"	profession	"auditrices
"	"in french
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"pas
"	yahoo
"pourquoi les auditrices sont toujours
"	profession	"auditrices
"	"planning
"	yahoo
"pourquoi les australiennes sont
"	race	"australiennes
"	"in french
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"moi
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"pret
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"pas
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"translation
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"planning
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"in english
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"pur
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"delaware
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"pronunciation
"	yahoo
"pourquoi les australiennes sont toujours
"	race	"australiennes
"	"definition
"	yahoo
"pourquoi tous les australiennes sont
"	race	"australiennes
"	"in french
"	yahoo
"pourquoi les australiens sont
"	race	"australiens
"	"blonds
"	google
"pourquoi les australiens sont
"	race	"australiens
"	"in french
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"moi
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"pret
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"pas
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"translation
"	yahoo
"pourquoi les australiens sont
"	race	"australiens
"	"grands
"	google
"pourquoi les australiens sont toujours
"	race	"australiens
"	"in english
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"pur
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"delaware
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"pronunciation
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"definition
"	yahoo
"pourquoi tous les australiens sont
"	race	"australiens
"	"in french
"	yahoo
"pourquoi les australiens sont toujours
"	race	"australiens
"	"planning
"	yahoo
"pourquoi les australiens sont
"	race	"australiens
"	"en jaune et vert
"	google
"pourquoi les auteurs sont
"	profession	"auteurs
"	"in french
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"delaware
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"pas
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"translation
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"planning
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"in english
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"pur
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"pronunciation
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"definition
"	yahoo
"pourquoi les auteurs sont
"	profession	"auteurs
"	"romantiques
"	duckduckgo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"pret
"	yahoo
"pourquoi tous les auteurs sont
"	profession	"auteurs
"	"in french
"	yahoo
"pourquoi les auteurs sont toujours
"	profession	"auteurs
"	"moi
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"moi
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"pret
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"pas
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"definition
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"translation
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"planning
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"in english
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"pur
"	yahoo
"pourquoi tous les autrichiennes sont
"	race	"autrichiennes
"	"in french
"	yahoo
"pourquoi les autrichiennes sont
"	race	"autrichiennes
"	"in french
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"pronunciation
"	yahoo
"pourquoi les autrichiennes sont toujours
"	race	"autrichiennes
"	"delaware
"	yahoo
"pourquoi les autrichiens sont
"	race	"autrichiens
"	"in french
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"moi
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"pret
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"pas
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"translation
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"planning
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"in english
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"pur
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"delaware
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"definition
"	yahoo
"pourquoi tous les autrichiens sont
"	race	"autrichiens
"	"in french
"	yahoo
"pourquoi les autrichiens sont toujours
"	race	"autrichiens
"	"pronunciation
"	yahoo
"pourquoi les avocats sont
"	profession	"avocats
"	"chers
"	google
